code,lon,lat,name,city
SLVM,-63.45,-21.25,Rafael Pabon,Villamontes
SLYA,-63.648055,-21.949444,Yacuiba,Yacuiba
SAAV,-60.806667,-31.711667,Sauce Viejo,Santa Fe
SAAP,-60.467222,-31.779167,Gen Urquiza,Parana
SAAR,-60.785,-32.903611,Rosario/Islas Malvinas,Rosario
CYFT,-59.186389,55.076945,Makkovik,Makkovik
CYBX,-57.185278,51.443611,Lourdes-De-Blanc-Sablon,Lourdes-De-Blanc-Sablon
CYJT,-58.55,48.544167,Stephenville,Stephenville
CYDF,-57.391389,49.210833,Deer Lake,Deer Lake
TBPB,-59.492122,13.074633,Grantley Adams Intl,Barbados
SYCJ,-58.254353,6.49893,Cheddi Jagan Intl,Georgetown
SBMN,-59.984445,-3.145556,Ponta Pelada,Manaus
SBIC,-58.481667,-3.126389,Itacoatiara,Itacoatiara
SBEK,-57.775833,-6.235278,Jacareacanga,Jacareacanga
SLRB,-59.765833,-18.318889,Robore,Robore
SLPS,-57.822778,-18.980556,Salvador Ogaya,Puerto Suarez
SBCR,-57.671389,-19.011944,Corumba Intl,Corumba
SGAS,-57.516828,-25.241092,Silvio Pettirossi Intl,Asuncion
SARF,-58.228055,-26.212778,Formosa,Formosa
SARE,-59.056111,-27.45,Resistencia,Resistencia
SARC,-58.761945,-27.445556,Corrientes,Corrientes
SATR,-59.695833,-29.215,Reconquista,Reconquista
SBUG,-57.036944,-29.783333,Rubem Berta Intl,Uruguaiana
SARL,-57.152222,-29.689444,Paso De Los Libres,Paso De Los Libres
SUAG,-56.510833,-30.399167,Artigas Intl,Artigas
SUSO,-57.984167,-31.434722,Salto Nueva Hesperides Intl,Salto
SUDU,-56.496111,-33.356389,Santa Bernardina Intl,Durazno
SABE,-58.416389,-34.558889,Jorge Newbery Aeroparque,Buenos Aires
SADF,-58.5913,-34.454911,San Fernando Intl,San Fernando
SAEZ,-58.535834,-34.822222,Ezeiza Intl Ministro Pistarini,Buenos Aires
SADP,-58.6,-34.606667,El Palomar,Buenos Aires
SUCA,-57.766944,-34.451389,Laguna De Los Patos Intl,Colonia
SUAA,-56.264722,-34.789167,Angel S Adami Intl,Montevideo
SAZM,-57.573334,-37.934167,Brig Gen D Bartolome De La Col,Mar Del Plata
EGYP,-58.446119,-51.822753,Mount Pleasant,Mount Pleasant
SFAL,-57.777644,-51.685672,Stanley,Stanley
CYMH,-55.847222,52.302778,Marys Harbour,Marys Harbour
CYAY,-56.083056,51.391944,St Anthony,St Anthony
CYQX,-54.568056,48.936944,Gander Intl,Gander
LFVP,-56.174278,46.763167,Saint Pierre,St Pierre I
CYYT,-52.751944,47.618611,St John's Intl,St John's
SMZO,-55.189167,5.814166,Zorg En Hoop,Paramaribo
SMJP,-55.195,5.452778,J.A. Pengel Intl,Zandery
SBMD,-52.602222,-0.889722,Monte Dourado,Almeirim
SBSN,-54.785834,-2.424722,Santarem,Santarem
SBIH,-56.000834,-4.242222,Itaituba,Itaituba
SBCC,-54.966944,-9.336111,Cachimbo,Novo Progresso
SBAT,-56.105,-9.866389,Alta Floresta,Alta Floresta
SBCY,-56.1175,-15.65,Marechal Rondon Intl,Cuiaba
SBCG,-54.670278,-20.469444,Campo Grande Intl,Campo Grande
SBPP,-55.703056,-22.548889,Ponta Pora Intl,Ponta Pora
SBCA,-53.501945,-25.002222,Cascavel,Cascavel
SARI,-54.473333,-25.737222,Mayor D Carlos Eduardo Krause,Cataratas Del Iguazu
SGES,-54.843611,-25.455556,Guarani Intl,Ciudad Del Este
SBFI,-54.485,-25.600278,Cataratas Intl,Foz Do Iguacu
SGEN,-55.916667,-27.3,Quiteria,Encarnacion
SARP,-55.970555,-27.385833,Liberador Gral D Jose De San M,Posadas
SBCH,-52.661945,-27.133889,Chapeco,Chapeco
SBSM,-53.692222,-29.710833,Santa Maria,Santa Maria
SBBG,-54.109722,-31.390833,Cmte Gustavo Kraemer,Bage
SUMU,-56.030278,-34.837778,Carrasco Intl/Gen C L Berisso,Montevideo
SULS,-55.091667,-34.858333,Capitan Curbelo Intl,Maldonado
BGJN,-51.057111,69.243217,Ilulissat,Ilulissat
BGSF,-50.689325,67.016969,Kangerlussuaq,Kangerlussuaq
BGGH,-51.678064,64.190922,Nuuk,Nuuk
SOCA,-52.361944,4.819722,Rochambeau,Cayenne
SBOI,-51.796667,3.855878,Oiapoque,Oiapoque
SBMQ,-51.070278,0.050833,Macapa Intl,Macapa
SBHT,-52.252222,-3.250833,Altamira,Altamira
SBTU,-49.719722,-3.776945,Tucurui,Tucurui
SBMA,-49.138333,-5.367778,Maraba,Maraba
SBCJ,-50.004167,-6.117778,Carajas,Parauapebas
SBBW,-52.389444,-15.860833,Barra Do Garcas,Barra Do Garcas
SBGO,-49.226614,-16.629881,Santa Genoveva,Goiania
SBAN,-48.972222,-16.238611,Anapolis Air Base,Anapolis
SBSR,-49.404722,-20.816111,Sao Jose Do Rio Preto,Sao Jose Do Rio Preto
SBDN,-51.418889,-22.178333,Presidente Prudente,Presidente Prudente
SBAU,-50.426389,-21.144167,Aracatuba,Aracatuba
SBML,-49.926944,-22.195556,Marilia,Marilia
SBBU,-49.053889,-22.343611,Bauru,Bauru
SBMG,-52.012222,-23.479444,Regional De Maringa,Maringa
SBLO,-51.136667,-23.330278,Londrina,Londrina
SBGU,-51.524444,-25.388055,Tancredo Thomas De Faria,Guarapuava
SBCT,-49.175556,-25.531111,Afonso Pena Intl,Curitiba
SBBI,-49.233611,-25.403333,Bacacheri,Curitiba
SBJV,-48.7975,-26.223056,Lauro Carneiro De Loyola,Joinville
SBPF,-52.328889,-28.243333,Lauro Kurtz,Passo Fundo
SBCX,-51.189722,-29.195555,Campo Dos Bugres,Caxias Do Sul
SBCM,-49.421111,-28.724445,Forquilhinha,Criciuma
SBPA,-51.171111,-29.993889,Salgado Filho Intl,Porto Alegre
SBCO,-51.143611,-29.945555,Canoas AB,Porto Alegre
SBPK,-52.328056,-31.718889,Pelotas Intl,Pelotas
BGBW,-45.425675,61.160719,Narsarsuaq,Narsarsuaq
SBBE,-48.478889,-1.384722,Val De Caes,Belem
SBIZ,-47.458334,-5.530556,Prefeito Renato Moreira,Imperatriz
SBCI,-47.433889,-7.333611,Carolina,Carolina
SBPJ,-48.357778,-10.29,Tocantins,Palmas
SBPN,-48.400278,-10.716944,Porto Nacional,Porto Nacional
SBBR,-47.912778,-15.862778,Pres Juscelino Kubitschek Intl,Brasilia
SBUL,-48.225278,-18.883611,Ten Cel Av Cesar Bombonato,Uberlandia
SBAX,-46.965555,-19.560555,Araxa,Araxa
SBUR,-47.966111,-19.764445,Uberaba,Uberaba
SBRP,-47.776667,-21.136389,Leite Lopes,Ribeirao Preto
SBAQ,-48.140233,-21.804347,Araraquara,Araraquara
SBYS,-47.344167,-21.984445,Campo Fontenelle,Piracununga
SBPC,-46.566111,-21.837778,Pocos De Caldas,Pocos De Caldas
SBKP,-47.134444,-23.006945,Viracopos Intl,Campinas
SBGW,-45.204445,-22.791667,Guaratingueta,Guaratingueta
SBTA,-45.516011,-23.040133,Base De Aviacao De Taubate,Base De Aviacao De Taubate
SBGR,-46.473056,-23.435556,Guarulhos Intl.,Sao Paulo
SBSP,-46.656389,-23.625278,Congonhas Intl,Sao Paulo
SBMT,-46.634444,-23.5075,Marte,Sao Paulo
SBSJ,-45.871111,-23.228889,Sao Jose Dos Campos,Sao Jose Dos Campos
SBST,-46.299167,-23.9275,Base Aerea De Santos,Guaruja
SBNF,-48.650833,-26.878611,Ministro Victor Konder,Navegantes
SBFL,-48.552222,-27.670278,Hercilio Luz Intl,Florianopolis
SBSL,-44.236111,-2.586944,Marechal Cunha Machado Intl,Sao Luis
SBPB,-41.7325,-2.893889,Parnaiba- Prefeito Dr. Joao Si,Parnaiba
SBTE,-42.824445,-5.060556,Senador Petronio Portella,Teresina
SBLP,-43.407778,-13.261667,Bom Jesus Da Lapa,Bom Jesus Da Lapa
SBMK,-43.820833,-16.705,Mario Ribeiro,Montes Claros
SBLS,-43.897777,-19.661111,Lagoa Santa,Lagoa Santa
SBCF,-43.971945,-19.624445,Tancredo Neves Intl,Belo Horizonte
SBIP,-42.487778,-19.470556,Usiminas,Santana Do Paraiso
SBPR,-43.989167,-19.909167,Carlos Prates,Belo Horizonte
SBBH,-43.950555,-19.851945,Pampulha,Belo Horizonte
SBBQ,-43.760556,-21.267222,Maj Brig Doorgal Borges,Barbacena
SBJF,-43.385556,-21.793056,Francisco De Assis,Juiz De Fora
SBCP,-41.307778,-21.701111,Bartolomeu Lisandro,Campos Dos Goitacazes
SBME,-41.763889,-22.342778,Macae,Macae
SBAF,-43.384444,-22.875556,Campo Delio Jardim De Mattos,Rio De Janeiro
SBGL,-43.250556,-22.81,Galeao-Antonio C Jobim Intl,Rio De Janeiro
SBJR,-43.37,-22.9875,Jacarepagua,Rio De Janeiro
SBRJ,-43.1625,-22.91,Santos Dumont,Rio De Janeiro
SBSC,-43.718889,-22.932222,Santa Cruz AB,Rio De Janeiro
SBCB,-42.079167,-22.925278,Cabo Frio,Cabo Frio
SBES,-42.091945,-22.816111,Sao Pedro Da Aldeia,Sao Pedro Da Aldeia
SBFZ,-38.532222,-3.775833,Pinto Martins Intl,Fortaleza
SBJU,-39.271667,-7.218333,Cariri,Juazeiro Do Norte
SBPL,-40.563611,-9.3675,Sen Nilo Coelho,Petrolina
SBUF,-38.254167,-9.402222,Paulo Afonso,Paulo Afonso
SBSV,-38.3225,-12.908611,Dep. L. E. Magalhaes Intl,Salvador
SBQV,-40.863056,-14.863611,Vitoria Da Conquista,Vitoria Da Conquista
SBTC,-38.997222,-15.353333,Hotel Transamerica,"Una, Brazil"
SBIL,-39.033611,-14.814722,Ilheus,Ilheus
SBPS,-39.077778,-16.438055,Porto Seguro,Porto Seguro
SBVT,-40.286389,-20.258055,Goiabeiras,Vitoria
BGKK,-37.123611,65.573611,Kulusuk,Kulusuk
SBMS,-37.361944,-5.196389,Dix Sept Rosado,Mossoro
SBNT,-35.249167,-5.908333,Augusto Severo Intl,Natal
SBKG,-35.895,-7.269167,Joao Suassuna,Campina Grande
SBJP,-34.950278,-7.148333,Presidente Castro Pinto Intl,Joao Pessoa
SBRF,-34.922778,-8.126389,"Guararapes - Gilberto Freyre,",Recife
SBMO,-35.783611,-9.517222,Zumbi Dos Palmares Intl,Maceio
SBAR,-37.073333,-10.985278,Santa Maria,Aracaju
LPFL,-31.132222,39.458056,Flores,Flores
SBFN,-32.428333,-3.854722,Fernando De Noronha,Fernando De Noronha
LPHR,-28.716389,38.52,Horta,Horta
LPLA,-27.090833,38.761945,Lajes AB,Lajes
BIBD,-23.546111,65.641389,Bildudalur,Bildudalur
BIIS,-23.135278,66.058055,Isafjordur,Isafjordur
BIKF,-22.605556,63.985,Keflavik,Keflavik
LPPD,-25.697778,37.741944,Joao Paulo Ii,Ponta Delgada
LPAZ,-25.171111,36.973889,Santa Maria,Santa Maria
GVSV,-25.056944,16.833611,Sao Pedro,Sao Pedro
GVAC,-22.948889,16.741944,Amilcar Cabral,Sal
GVBA,-22.888611,16.136389,Rabil,Rabil
BIRK,-21.940556,64.13,Reykjavik,Reykjavik
BIVM,-20.279167,63.425,Vestmannaeyjar,Vestmannaeyjar
BIAR,-18.072222,65.658611,Akureyri,Akureyri
BIHN,-15.227222,64.295556,Hornafjordur,Hofn
LPPS,-16.349722,33.06248,Porto Santo,Porto Santo
LPMA,-16.778056,32.694167,Madeira,Madeira
GCLA,-17.757292,28.624707,La Palma,La Palma
GCXO,-16.341536,28.482653,Los Rodeos,Tenerife-North
GCHI,-17.887056,27.814847,Hierro,Hierro
GCGM,-17.2146,28.029625,La Gomera,La Gomera
GCTS,-16.572489,28.044475,Reina Sofia,Tenerife-South
GCLP,-15.386586,27.931886,Gran Canaria,Gran Canaria
GMMH,-15.931944,23.718889,Dakhla,Dakhla
GQPP,-17.031142,20.928444,Nouadhibou,Nouadhibou
GQNN,-15.95,18.095556,Nouakchott,Nouakchott
GOSS,-16.461056,16.049806,St Louis,St Louis
GOOY,-17.479305,14.743833,Leopold Sedar Senghor,Dakar
GOOK,-16.05,14.15,Kaolack,Kaolack
GBYD,-16.657814,13.342522,Banjul Intl,Banjul
GOGG,-16.275,12.556111,Ziguinchor,Ziguinchor
GOGS,-16.741583,12.388944,Cap Skiring,Cap Skiring
GGOV,-15.6575,11.888611,Osvaldo Vieira,Bissau
BIEG,-14.401389,65.283333,Egilsstadir,Egilsstadir
GCRR,-13.605225,28.945464,Lanzarote,Lanzarote
GCFV,-13.863761,28.452717,Fuerteventura,Fuerteventura
GMML,-13.219167,27.151667,Hassan I,Laayoune
GQPZ,-12.468611,22.758055,Tazadit,Zoueratt
GQPA,-13.046667,20.500833,Atar,Atar
GOSP,-14.966667,16.683333,Podor,Podor
GOSM,-13.316667,15.6,Ouro Sogui,Matam
GOTT,-13.658056,13.732778,Tambacounda,Tambacounda
GOGK,-14.966667,12.9,Kolda,Kolda
GOTK,-12.216667,12.566667,Kedougou,Kedougou
GUCY,-13.621169,9.573257,Gbessia,Conakry
GFLL,-13.195583,8.616458,Lungi,Freetown
FHAW,-14.393667,-7.969667,Ascension Aux AB,Ascension I.
EIDL,-8.341,55.044192,Donegal,Donegal
EISG,-8.599208,54.280214,Sligo,Sligo
EIKN,-8.818492,53.910297,Connaught,Connaught
EIKY,-9.523783,52.180878,Kerry,Kerry
EINN,-8.924517,52.702977,Shannon,Shannon
EICK,-8.491111,51.841269,Cork,Cork
LEST,-8.415144,42.896333,Santiago,Santiago
LECO,-8.377255,43.302061,A Coruna,A Coruna
LEVX,-8.627528,42.22912,Vigo,Vigo
LPPR,-8.678056,41.235556,Francisco Sa Carneiro,Porto
LPOV,-8.643889,40.920278,Ovar AB,Ovar
LPMR,-8.8875,39.828334,Monte Real AB,Monte Real
LPAR,-9.028056,38.885556,Alverca AB,Alverca
LPPT,-9.134047,38.774245,Lisbon,Lisbon
LPMT,-9.0375,38.705,Montijo AB,Montijo
LPST,-9.341111,38.834167,Sintra AB,Sintra
LPBJ,-7.9325,38.078889,Beja AB,Beja
LPFR,-7.965833,37.014445,Faro,Faro
GMMN,-7.581667,33.364167,Mohamed V,Casablanca
GMMC,-7.661389,33.553333,Anfa,Casablanca
GMMI,-9.681944,31.397222,Mogador,Essaouira
GMMX,-8.040833,31.608611,Menara,Marrakech
GMAD,-9.413056,30.325,Al-Massira,Agadir
GMAT,-11.156944,28.443889,Plage Blanche,Tan Tan
DAOF,-8.167103,27.700372,Tindouf,Tindouf
GANR,-9.583333,15.233333,Nioro,Nioro
GABS,-7.94325,12.537861,Senou,Bamako
GLRB,-10.359878,6.240444,Roberts Intl,Monrovia
EKVG,-7.277219,62.063628,Vagar,Vagar
EGPO,-6.331111,58.215556,Stornoway,Stornoway
EGPL,-7.362778,57.481111,Benbecula,Benbecula
EGPU,-6.869167,56.499167,Tiree,Tiree
EGPE,-4.05,57.54,Inverness,Inverness
EGEO,-5.399722,56.463889,North Connel,Oban
EGPI,-6.256667,55.685939,Islay,Islay
EGAE,-7.161111,55.042778,Eglinton,Londonderry
EGEC,-5.686389,55.437222,Campbeltown,Campbeltown
EGPF,-4.433055,55.871945,Glasgow,Glasgow
EGPK,-4.594444,55.509444,Prestwick,Prestwick
EGAC,-5.871795,54.618759,Belfast City,Belfast
EGAA,-6.215833,54.6575,Aldergrove,Belfast
EGNS,-4.623889,54.083333,Isle Of Man,Isle Of Man
EIDW,-6.27,53.421389,Dublin Intl,Dublin
EIME,-6.451333,53.301667,Casement AB,Baldonnel
EIWF,-7.086964,52.1872,Waterford,Waterford
EGOV,-4.535339,53.248097,Valley AB,Valley
EGHE,-6.291667,49.913334,St Mary's,Scilly Isles
EGDR,-5.255711,50.086092,Culdrose Navy,Culdrose
LFRJ,-4.151642,48.530258,Landivisiau Navy,Landivisiau
LFRQ,-4.167778,47.975,Pluguffan,Quimper
LFRL,-4.443611,48.2825,Poulmic Navy,Lanveoc
LFRB,-4.421667,48.447222,Guipavas,Brest
LEAS,-6.034622,43.563567,Asturias,Oviedo
LELN,-5.655555,42.589,Leon,Leon
LEXJ,-3.820006,43.427064,Santander,Santander
LEVD,-4.851861,41.706,Villanubla,Valladolid
LESA,-5.501986,40.952117,Matacan,Salamanca
LEBZ,-6.821333,38.89125,Talavera La Real,Badajoz
LEZL,-5.898914,37.417922,San Pablo,Seville
LERT,-6.3495,36.645167,Rota Navy,Rota
LEJR,-6.060111,36.744622,Jerez,Jerez
LEBA,-4.848878,37.842006,Cordoba,Cordoba
LEMO,-5.616111,37.175,Moron AB,Seville
LEMG,-4.499208,36.674972,Malaga,Malaga
LEGR,-3.777355,37.188731,Granada,Granada
GMTT,-5.921111,35.731667,Ibn Batouta,Tanger
LXGB,-5.349722,36.151111,Gibraltar AB,Gibraltar
GMTN,-5.319975,35.594364,Saniat R'mel,Tetouan
GMTA,-3.831667,35.180556,Cherif El Idrissi,Al Hoceima
GMME,-6.751389,34.051389,Sale,Rabat
GMFM,-5.515125,33.879067,Bassatine,Bassatine
GMFF,-4.979167,33.927222,Saiss,Fes
GMFK,-4.400658,31.948178,Moulay Ali Cherif,Errachidia
GMMZ,-6.905992,30.937175,Ouarzazate,Ouarzazate
GQNI,-7.314444,16.621944,Nema,Nema
GAMB,-4.084167,14.508611,Ambodedjo,Mopti
DFOO,-4.321111,11.1675,Bobo-Dioulasso,Bobo-Dioulasso
DIDL,-6.466667,6.8,Daloa,Daloa
DIYO,-5.363889,6.905833,Yamoussoukro,Yamoussoukro
DIDK,-4.566666,6.6,Dimbokro Ville,Dimbokro
DISS,-6.133333,4.933333,Sassandra,Sassandra
DISP,-6.666667,4.75,San Pedro,San Pedro
DITB,-7.366666,4.433333,Tabou,Tabou
DIAP,-3.928667,5.2545,Felix Houphouet-Boigny,Abidjan
EGPB,-1.296234,59.879184,Sumburgh,Sumburgh
EGPM,-1.296111,60.432778,Scatsta,Scatsta
EGPA,-2.905,58.957778,Kirkwall,Kirkwall
EGPC,-3.092778,58.458611,Wick,Wick
EGQS,-3.33917,57.705214,Lossiemouth AB,Lossiemouth
EGQK,-3.560636,57.649386,Kinloss AB,Kinloss
EGPD,-2.197778,57.201944,Dyce,Aberdeen
EGPN,-3.025828,56.452411,Dundee,Dundee
EGQL,-2.868445,56.372889,Leuchars AB,Leuchars
EGPH,-3.3725,55.95,Edinburgh,Edinburgh
EGNC,-2.809166,54.9375,Carlisle,Carlisle
EGNT,-1.691667,55.0375,Newcastle,Newcastle
EGOW,-3.055522,53.581575,Woodvale AB,Woodvale
EGNO,-2.883061,53.745097,Warton,Warton
EGXZ,-1.382094,54.205522,Topcliffe AB,Topcliffe
EGNV,-1.429444,54.509167,Durham Tees Valley,Durham Tees Valley
EGXE,-1.5354,54.292383,Leeming AB,Leeming
EGXU,-1.252747,54.048911,Linton-On-Ouse AB,Linton-On-Ouse
EGNM,-1.660556,53.865833,Leeds Bradford,Leeds Bradford
EGCN,-1.004444,53.474722,Doncaster Sheffield,Doncaster Sheffield
EGXD,-1.420219,54.137186,Dishforth AB,Dishforth
EGNJ,-0.350833,53.574445,Humberside,Humberside
EGNR,-2.977778,53.178056,Hawarden,Hawarden
EGGP,-2.847404,53.334179,Liverpool,Liverpool
EGOS,-2.668042,52.798169,Shawbury AB,Shawbury
EGCC,-2.27495,53.353744,Manchester,Manchester
EGWC,-2.3055,52.64,Cosford AB,Cosford
EGNX,-1.328056,52.831111,East Midlands,Nottingham
EGXW,-0.523811,53.166167,Waddington AB,Waddington
EGYE,-0.561625,52.962225,Barkston Heath AB,Barkston Heath
EGXC,-0.166014,53.093014,Coningsby AB,Coningsby
EGXP,-0.550833,53.3075,Scampton,Scampton
EGYD,-0.483305,53.03035,Cranwell AB,Cranwell
EGBE,-1.479722,52.369722,Coventry,Coventry
EGBB,-1.748028,52.453855,Birmingham,Birmingham
EGXT,-0.476453,52.612558,Wittering AB,Wittering
EGUY,-0.107833,52.357167,Wyton,Wyton
EGTC,-0.616667,52.072222,Cranfield,Cranfield
EGDX,-3.43313,51.405628,St Athan AB,St Athan
EGFF,-3.343333,51.396667,Cardiff,Cardiff
EGGD,-2.719089,51.382669,Bristol,Bristol
EGUO,-2.283122,51.433408,Colerne,Colerne
EGBJ,-2.167108,51.894111,Gloucestershire,Gloucestershire
EGTE,-3.413889,50.734445,Exeter,Exeter
EGDY,-2.638819,51.009359,Yeovilton,Yeovilton
EGVA,-1.790028,51.682167,Fairford,Fairford
EGVN,-1.583617,51.749964,Brize Norton AB,Brize Norton
EGTK,-1.32,51.836944,Kidlington,Oxford
EGUB,-1.095833,51.616389,Benson AB,Benson
EGGW,-0.368333,51.874722,Luton,London
EGWU,-0.418231,51.553,Northolt AB,Northolt
EGLL,-0.461389,51.4775,Heathrow,London
EGDM,-1.747414,51.152189,Boscombe Down,Boscombe Down
EGVP,-1.567556,51.142805,Middle Wallop Army,Middle Wallop
EGHH,-1.8425,50.78,Bournemouth,Bournemouth
EGHI,-1.356126,50.950573,Southampton Intl,Southampton
EGVO,-0.942825,51.234139,Odiham AB,Odiham
EGLF,-0.776389,51.275833,Farnborough,Farnborough
EGKA,-0.297222,50.835556,Shoreham,Shoreham
EGKK,-0.190278,51.148056,Gatwick,London
EGJB,-2.601944,49.435,Guernsey,Guernsey
EGJA,-2.217425,49.706384,Alderney,Alderney
LFRC,-1.475278,49.650833,Maupertus,Cherbourg
LFRO,-3.474445,48.755,Lannion,Lannion
LFRT,-2.856667,48.5375,Armor,St Brieuc
EGJJ,-2.195508,49.207947,Jersey,Jersey
LFRD,-2.08,48.587778,Pleurtuit-St Malo,Dinard
LFRK,-0.449479,49.172289,Carpiquet,Caen
LFRN,-1.732222,48.071944,St Jacques,Rennes
LFOV,-0.742778,48.032222,Entrammes,Laval
LFRH,-3.44,47.760556,Lann-Bihoue Navy,Lorient
LFRV,-2.723334,47.719167,Meucon,Vannes
LFRZ,-2.156803,47.31065,Montoir,St Nazaire
LFRS,-1.607808,47.157019,Nantes/Atlantique,Nantes/Atlantique
LFJR,-0.312222,47.560278,Marce,Angers
LFRI,-1.381667,46.7025,Les Ajoncs,La Roche-sur-Yon
LFBH,-1.195278,46.179167,Ile de Re,La Rochelle
LFBG,-0.3175,45.658333,Chateaubernard AB,Cognac
LFBC,-1.13145,44.534883,Cazaux AB,Cazaux
LFBD,-0.715278,44.828611,Merignac,Bordeaux
LFBY,-1.068889,43.689167,Seyresse Army,Dax
LFBM,-0.49,43.911944,Mont-de-Marsan AB,Mont-de-Marsan
LEBB,-2.910608,43.301097,Bilbao,Bilbao
LEBG,-3.620764,42.357628,Burgos,Burgos
LEVT,-2.724469,42.882839,Foronda,Vitoria
LELO,-2.320833,42.454167,Agoncillo,Logrono
LESO,-1.790611,43.35652,San Sebastian,San Sebastian
LFBZ,-1.531111,43.468333,Bayonne-Anglet,Biarritz
LFBP,-0.418611,43.38,Pau/Pyrenees,Pau/Pyrenees
LFBT,-0.002895,43.18545,Lourdes-Pyrenees,Tarbes
LEPP,-1.646331,42.770039,Pamplona,Pamplona
LEZG,-1.041553,41.666242,Zaragoza,Zaragoza
LEHC,-0.323469,42.080928,Monflorite-Alcala,Huesca
LEGT,-3.723833,40.294139,Getafe AB,Madrid
LETO,-3.445878,40.496747,Torrejon,Madrid
LEMD,-3.560944,40.472231,Barajas,Madrid
LEVC,-0.481625,39.489314,Manises,Valencia
LEAB,-1.863445,38.948472,Albacete,Albacete
LEAL,-0.558156,38.282169,Alicante,Alicante
LEGA,-3.635695,37.133222,Armilla AB,Granada
LEAM,-2.370097,36.843936,Almeria,Almeria
LERI,-1.230917,37.952472,Alcantarilla AB,Murcia
LELC,-0.812389,37.774972,San Javier,Murcia
GEML,-2.956256,35.279817,Melilla,Melilla
DAOO,-0.611389,35.627222,Es Senia,Oran
GMMW,-3.027778,34.989167,El Aroui,Nador
GMFO,-1.925556,34.786111,Angads,Oujda
DAON,-1.450833,35.015278,Zenata-Messali El Hadj,Tlemcen
DAAY,-0.242353,33.535853,Mecheria,Mecheria
DAOR,-2.278508,31.646119,Bechar,Bechar
DAUA,-0.185278,27.839167,Touat Cheikh Sidi Mohamed Belk,Adrar
DFFD,-1.512,12.353667,Ouagadougou,Ouagadougou
DIBU,-2.764722,8.011389,Soko,Bondoukou
DGAA,-0.17,5.596389,Kotoka Intl,Accra
EGYM,0.550691,52.648353,Marham AB,Marham
EGUL,0.561,52.409334,Lakenheath AB,Lakenheath
EGUN,0.486389,52.361945,Mildenhall AB,Mildenhall
EGSC,0.175,52.205,Cambridge,Cambridge
EGUW,0.956264,52.127283,Wattisham Army,Wattisham
EGSD,1.723333,52.635,North Denes,Great Yarmouth
EGSH,1.282778,52.675833,Norwich,Norwich
EGKB,0.0325,51.330833,Biggin Hill,Biggin Hill
EGSS,0.235,51.885,Stansted,London
EGLC,0.055278,51.505278,London City,London
EGMC,0.695555,51.571389,Southend,Southend
EGMD,0.939167,50.956111,Lydd,Lydd
EBFN,2.652833,51.090333,Koksijde AB,Koksijde
EBOS,2.862222,51.198889,Ostend,Ostend-Brugge
LFAT,1.6275,50.514722,Paris-Plage,Le Touquet
LFRG,0.16,49.363333,St Gatien,Deauville
LFOH,0.088056,49.533889,Octeville,Le Havre
LFOP,1.183889,49.390833,Rouen/Vallee de Seine,Rouen/Vallee de Seine
LFAQ,2.691389,49.9725,Bray,Albert
LFQQ,3.086945,50.563333,Lesquin,Lille
LFOB,2.112778,49.454444,Tille,Beauvais
LFPC,2.519166,49.253611,Creil AB,Creil
LFOE,1.22,49.028611,Fauville AB,Evreux
LFRM,0.201667,47.948611,Arnage,Le Mans
LFOJ,1.760556,47.987778,Bricy AB,Orleans
LFOC,1.379444,48.057778,Chateaudun AB,Chateaudun
LFPG,2.547778,49.009722,Charles-de-Gaulle,Paris
LFPM,2.670781,48.605284,Villaroche,Melun
LFPN,2.111178,48.749756,Toussus-le-Noble,Toussus-le-Noble
LFPO,2.379444,48.723333,Orly,Paris
LFPB,2.441492,48.969525,Le Bourget,Paris
LFPT,2.040722,49.096628,Cormeilles-en-Vexin,Pontoise
LFPV,2.191667,48.774167,Velizy AB,Villacoublay
LFOT,0.723056,47.431944,Val de Loire AB,Tours
LFYR,1.688161,47.320772,Pruniers AB,Romorantin
LFBI,0.306667,46.5875,Biard,Poitiers
LFLX,1.721111,46.860278,Deols,Chateauroux
LFOA,2.638889,47.056945,Avord AB,Avord
LFQG,3.110833,47.003611,Fourchambault,Nevers
LFBU,0.219153,45.729475,Brie-Champniers,Angouleme
LFBL,1.180278,45.860834,Bellegarde,Limoges
LFLC,3.1625,45.785833,Clermont-Ferrand/Auvergne,Clermont-Ferrand/Auvergn
LFBE,0.520556,44.824444,Roumaniere,Bergerac
LFBA,0.590556,44.174722,La Garenne,Agen
LFBO,1.367778,43.635,Blagnac,Toulouse
LFLW,2.416667,44.8975,Aurillac,Aurillac
LFCR,2.483314,44.407489,Marcillac,Rodez
LFMK,2.308544,43.215817,Salvaza,Carcassonne
LFCK,2.290556,43.555,Castres-Mazamet,Castres-Mazamet
LFMU,3.353333,43.323333,Vias,Beziers
LFMP,2.869722,42.740833,Rivesaltes,Perpignan
LERS,1.167172,41.147389,Reus,Reus
LEGE,2.76055,41.90097,Girona,Girona
LELL,2.105028,41.520903,Sabadell,Sabadell
LEBL,2.078464,41.297078,El Prat,Barcelona
LEPA,2.738809,39.551675,Palma De Mallorca,Palma De Mallorca
LEIB,1.373117,38.872858,Ibiza,Ibiza
DAAG,3.217778,36.694445,Houari Boumediene,Algiers
DAOI,1.333333,36.216667,Ech-Cheliff,Ech-Cheliff
DAOV,0.148333,35.216944,Ghriss,Ghriss
DAOB,1.466944,35.341389,A. Boussouf Ain Bouchekif,Tiaret
